218.421869999656	125.166748000002	100.669998000000
218.523439999655	124.725342000002	100.660004000000
218.624999999665	124.283692000002	100.669998000000
218.703119999656	123.836670000002	100.669998000000
218.773439999655	123.389649000002	100.690002000000
218.843749999665	122.942383000002	100.669998000000
218.921869999656	122.493408000002	100.660004000000
218.992189999655	122.042237000002	100.660004000000
219.070309999661	121.595215000002	100.660004000000
219.140619999656	121.148194000002	100.669998000000
219.210939999655	120.700928000002	100.629997000000
219.289059999661	120.251953000002	100.669998000000
219.359369999656	119.800782000002	100.669998000000
219.437499999665	119.353516000002	100.669998000000
219.507809999661	118.906494000002	100.660004000000
219.578119999656	118.457520000002	100.660004000000
219.656249999665	118.010498000002	100.639999000000
219.726559999661	117.562744000002	100.650002000000
219.796869999656	117.113037000002	100.629997000000
219.867189999655	116.665528000002	100.610001000000
219.929689999655	116.217774000002	100.620003000000
219.999999999665	115.766114000002	100.610001000000
220.070309999661	115.316407000002	100.620003000000
220.140619999656	114.868653000002	100.599998000000
220.210939999655	114.421143000002	100.589996000000
220.281249999665	113.973389000002	100.629997000000
220.351559999661	113.519776000002	100.570000000000
220.421869999656	113.072022000002	100.589996000000
220.492189999655	112.624512000002	100.639999000000
220.562499999665	112.176758000002	100.599998000000
220.632809999661	111.727051000002	100.610001000000
220.703119999656	111.275391000002	100.599998000000
220.773439999655	110.827881000002	100.599998000000
220.804689999655	110.374268000002	100.570000000000
220.843749999665	109.922608000002	100.589996000000
220.882809999661	109.467041000002	100.580002000000
220.914059999661	109.015381000002	100.559998000000
220.953119999656	108.561768000002	100.550003000000
220.984369999656	108.110352000002	100.559998000000
221.023439999655	107.658692000002	100.580002000000
221.062499999665	107.203125000002	100.559998000000
221.093749999665	106.751465000002	100.540001000000
221.132809999661	106.297852000002	100.540001000000
221.171869999656	105.846192000002	100.540001000000
221.203119999656	105.394776000002	100.529999000000
221.242189999655	104.939209000002	100.519997000000
221.273439999655	104.485596000002	100.519997000000
221.312499999665	104.033936000002	100.540001000000
221.351559999661	103.582520000002	100.529999000000
221.382809999661	103.130860000002	100.470001000000
221.421869999656	102.673096000002	100.500000000000
221.460939999655	102.221436000002	100.480003000000
221.492189999655	101.770020000002	100.510002000000
221.531249999665	101.318360000002	100.500000000000
221.562499999665	100.864746000002	100.500000000000
221.601559999661	100.409180000002	100.510002000000
221.640619999656	99.9577640000016	100.510002000000
221.671869999656	99.5061040000019	100.489998000000
221.687499999665	99.0532230000018	100.510002000000
221.695309999661	98.5961920000018	100.489998000000
221.703119999656	98.1433110000017	100.480003000000
221.710939999655	97.6884770000016	100.480003000000
221.726559999661	97.2355960000019	100.470001000000
221.734369999656	96.7827150000017	100.480003000000
221.742189999655	96.3256840000018	100.480003000000
221.757809999661	95.8708500000017	100.480003000000
221.765619999656	95.4179690000020	100.449997000000
221.773439999655	94.9650880000018	100.459999000000
221.781249999665	94.5122070000016	100.449997000000
221.796869999656	94.0554200000016	100.459999000000
221.804689999655	93.6003420000016	100.449997000000
221.812499999665	93.1474610000019	100.430000000000
221.828119999656	92.6945800000017	100.440002000000
221.835939999655	92.2417000000019	100.430000000000
221.843749999665	91.7827150000017	100.410004000000
221.859369999656	91.3298340000015	100.389999000000
221.867189999655	90.8769530000018	100.370003000000
221.874999999665	90.4240730000015	100.360001000000
221.882809999661	89.9692390000019	100.360001000000
221.898439999655	89.5124510000019	100.360001000000
221.906249999665	89.0595710000016	100.349998000000
221.914059999661	88.6066900000019	100.330002000000
221.929689999655	88.1516120000015	100.320000000000
221.937499999665	87.6987310000018	100.300003000000
221.945309999661	87.2419440000017	100.300003000000
221.960939999655	86.7890630000016	100.300003000000
221.968749999665	86.3339850000016	100.300003000000
221.976559999661	85.8811040000019	100.279999000000
